52.38 0.159765 0.477636 0.999998 0.620534 0.999329 0.57915 3.26922e-06 0.500219 1 0.657176 1 0.619248 5.71864e-05 0.46703 1 0.641849 1 0.580437 0.0400043 0.338534 1 0.531144 1 0.401536 0.999733 0.107744 1 0.127615 0.999998 0.0840905 0.999992 0.0687384 0.999962 0.067703 0.999848 0.0620559 0.999106 0.00717917 1 0.208059
52.42 0.167936 0.475181 0.999998 0.616734 0.999296 0.576022 3.27412e-06 0.500156 1 0.656741 1 0.619526 5.52504e-05 0.468564 1 0.643094 1 0.582457 0.0360411 0.341739 1 0.535796 1 0.405843 0.999668 0.108645 1 0.128899 0.999998 0.0847158 0.999992 0.0690868 0.999961 0.0680403 0.999838 0.0623045 0.999121 0.00721948 1 0.20721
52.46 0.176428 0.472592 0.999998 0.612735 0.999263 0.572731 3.29357e-06 0.500022 1 0.656243 1 0.619752 5.33653e-05 0.469961 1 0.644235 1 0.584303 0.0325053 0.344664 1 0.540008 1 0.409762 0.999589 0.10949 1 0.130098 0.999998 0.0853089 0.999992 0.069422 0.999959 0.0683666 0.999828 0.0625474 0.999137 0.00726121 1 0.206395
52.5 0.185247 0.469869 0.999998 0.608531 0.99923 0.569273 3.32851e-06 0.499819 1 0.655681 1 0.619925 5.15215e-05 0.471228 1 0.645277 1 0.585987 0.0293476 0.347332 1 0.543821 1 0.413323 0.999492 0.110282 1 0.131217 0.999998 0.0858705 0.999992 0.0697438 0.999958 0.0686813 0.999817 0.0627837 0.999153 0.00730458 1 0.205616
52.54 0.194393 0.46701 0.999998 0.604119 0.999197 0.565645 3.38001e-06 0.499545 1 0.655054 1 0.620046 4.97117e-05 0.472373 1 0.646224 1 0.587521 0.0265249 0.349762 1 0.547271 1 0.41656 0.999375 0.111022 1 0.13226 0.999999 0.0864015 0.999991 0.0700519 0.999957 0.0689839 0.999807 0.0630129 0.99917 0.00734979 1 0.204872
52.58 0.203872 0.464012 0.999998 0.599494 0.999164 0.561843 3.4494e-06 0.499201 1 0.65436 1 0.620116 4.79299e-05 0.473403 1 0.64708 1 0.588914 0.0239989 0.351975 1 0.550391 1 0.419499 0.999234 0.111714 1 0.133231 0.999999 0.0869032 0.999991 0.0703463 0.999956 0.0692742 0.999796 0.0632346 0.999188 0.00739703 1 0.204165
52.62 0.213687 0.460875 0.999998 0.594652 0.999131 0.557866 3.53828e-06 0.498788 1 0.653599 1 0.620134 4.61716e-05 0.474325 1 0.647852 1 0.590178 0.0217364 0.353988 1 0.553213 1 0.422169 0.999065 0.11236 1 0.134136 0.999999 0.0873771 0.999991 0.070627 0.999956 0.0695522 0.999785 0.0634485 0.999206 0.00744649 1 0.203494
52.66 0.22384 0.457598 0.999997 0.58959 0.999099 0.55371 3.64861e-06 0.498307 1 0.652771 1 0.620101 4.44335e-05 0.475147 1 0.648542 1 0.591322 0.0197075 0.355818 1 0.555764 1 0.424593 0.998862 0.112963 1 0.134979 0.999999 0.0878247 0.999991 0.0708942 0.999955 0.0698177 0.999775 0.0636542 0.999224 0.00749834 1 0.20286
52.7 0.234334 0.45418 0.999997 0.584304 0.999067 0.549374 3.78274e-06 0.497759 1 0.651875 1 0.620019 4.27133e-05 0.475876 1 0.649157 1 0.592355 0.0178864 0.357482 1 0.558071 1 0.426794 0.998621 0.113527 1 0.135766 0.999999 0.0882479 0.999991 0.0711482 0.999954 0.0700711 0.999764 0.0638516 0.999243 0.00755275 1 0.202263
52.74 0.245172 0.45062 0.999997 0.578791 0.999036 0.544856 3.94313e-06 0.497144 1 0.650911 1 0.619887 4.10167e-05 0.476517 1 0.649701 1 0.593286 0.0162497 0.358993 1 0.560156 1 0.428794 0.998334 0.114054 1 0.1365 0.999999 0.0886486 0.999991 0.0713894 0.999953 0.0703125 0.999754 0.0640407 0.999263 0.00760991 1 0.201704
